identifier	sample_id	contig_id	BGC_start	BGC_end	BGC_length	deepBGC	GECCO	antiSMASH	merged	Product_class	Tool_representative	BGC_probability	mmseqs_lineage_contig
VLC002_NODE_929_0	VLC002-metaspades	NODE_929_length_5341_cov_8.069618	1388.0	5304.0	3916.0	Yes			1	RiPP	deepBGC	0.81031	
VLC002_NODE_93_0	VLC002-metaspades	NODE_93_length_22807_cov_16.547249	14491.0	22650.0	8159.0	Yes			1	Unknown	deepBGC	0.78465	
VLC002_NODE_930_0	VLC002-metaspades	NODE_930_length_5339_cov_14.087434	738.0	5235.0	4497.0	Yes			1	Unknown	deepBGC	0.8594	
VLC002_NODE_931_0	VLC002-metaspades	NODE_931_length_5337_cov_9.049413	2135.0	5269.0	3134.0	Yes			1	Unknown	deepBGC	0.63434	
VLC002_NODE_94_0	VLC002-metaspades	NODE_94_length_22796_cov_15.832725	4468.0	19236.0	14768.0	Yes			1	RiPP	deepBGC	0.72434	
VLC002_NODE_940_0	VLC002-metaspades	NODE_940_length_5310_cov_7.742341	223.0	5250.0	5027.0	Yes			1	Unknown	deepBGC	0.67302	
VLC002_NODE_962_0	VLC002-metaspades	NODE_962_length_5257_cov_11.594579	159.0	4800.0	4641.0	Yes			1	Unknown	deepBGC	0.77417	
VLC002_NODE_969_0	VLC002-metaspades	NODE_969_length_5228_cov_18.485985	1307.0	4969.0	3662.0	Yes			1	RiPP	deepBGC	0.63384	
VLC002_NODE_971_0	VLC002-metaspades	NODE_971_length_5225_cov_6.994197	45.0	4521.0	4476.0	Yes			1	Other	deepBGC	0.60686	
VLC002_NODE_992_0	VLC002-metaspades	NODE_992_length_5157_cov_10.208154	5.0	4897.0	4892.0	Yes			1	Unknown	deepBGC	0.67005	
VLC003_NODE_1_0	VLC003-metaspades	NODE_1_length_209450_cov_25.444901	198711.0	208876.0	10165.0	Yes			1	RiPP	deepBGC	0.63398	
VLC003_NODE_1030_0	VLC003-metaspades	NODE_1030_length_6753_cov_5.910869	177.0	5572.0	5395.0	Yes			1	RiPP	deepBGC	0.92635	
VLC003_NODE_1053_0	VLC003-metaspades	NODE_1053_length_6640_cov_9.141230	101.0	5908.0	5807.0	Yes			1	Unknown	deepBGC	0.92467	
VLC003_NODE_1058_0	VLC003-metaspades	NODE_1058_length_6621_cov_12.355163	3.0	4888.0	4885.0		Yes		1	Unknown	GECCO	0.9776522979330045	
VLC003_NODE_107_0	VLC003-metaspades	NODE_107_length_29228_cov_17.675522	283.0	6307.0	6024.0	Yes			1	Polyketide	deepBGC	0.60882	
VLC003_NODE_11_0	VLC003-metaspades	NODE_11_length_92915_cov_213.105643	80015.0	87784.0	7769.0	Yes			1	RiPP	deepBGC	0.66703	
VLC003_NODE_1109_0	VLC003-metaspades	NODE_1109_length_6431_cov_39.976631	52.0	6225.0	6173.0	Yes			1	Unknown	deepBGC	0.61111	
VLC003_NODE_1121_0	VLC003-metaspades	NODE_1121_length_6368_cov_8.587201	3.0	6104.0	6101.0		Yes		1	Polyketide	GECCO	0.9980992557787142	
VLC003_NODE_1268_0	VLC003-metaspades	NODE_1268_length_5897_cov_37.676652	121.0	4812.0	4691.0	Yes			1	Unknown	deepBGC	0.64875	
VLC003_NODE_1340_0	VLC003-metaspades	NODE_1340_length_5686_cov_51.893802	218.0	5542.0	5324.0	Yes			1	Unknown	deepBGC	0.65881	
VLC003_NODE_135_0	VLC003-metaspades	NODE_135_length_25975_cov_27.160262	83.0	25340.0	25257.0	Yes			1	Unknown	deepBGC	0.88216	
VLC003_NODE_1350_0	VLC003-metaspades	NODE_1350_length_5663_cov_8.536555	211.0	3790.0	3579.0	Yes			1	NRP	deepBGC	0.70269	
VLC003_NODE_1402_0	VLC003-metaspades	NODE_1402_length_5503_cov_5.668502	628.0	4532.0	3904.0	Yes			1	Unknown	deepBGC	0.61725	
VLC003_NODE_1433_0	VLC003-metaspades	NODE_1433_length_5430_cov_84.407256	124.0	5078.0	4954.0		Yes		1	Unknown	GECCO	0.9233435629432432	
VLC003_NODE_146_0	VLC003-metaspades	NODE_146_length_24539_cov_17.334872	10777.0	13861.0	3084.0	Yes			1	Unknown	deepBGC	0.65701	
VLC003_NODE_1543_0	VLC003-metaspades	NODE_1543_length_5178_cov_11.551825	1618.0	5105.0	3487.0	Yes			1	Unknown	deepBGC	0.74582	
VLC003_NODE_1597_0	VLC003-metaspades	NODE_1597_length_5071_cov_13.638158	107.0	4414.0	4307.0	Yes			1	RiPP	deepBGC	0.6259	
VLC003_NODE_1612_0	VLC003-metaspades	NODE_1612_length_5051_cov_42.940953	233.0	4718.0	4485.0	Yes			1	Unknown	deepBGC	0.65517	
VLC003_NODE_1639_0	VLC003-metaspades	NODE_1639_length_4989_cov_4.764086	324.0	4474.0	4150.0	Yes			1	RiPP	deepBGC	0.8775	
VLC003_NODE_1676_0	VLC003-metaspades	NODE_1676_length_4919_cov_16.478824	314.0	3579.0	3265.0	Yes			1	NRP	deepBGC	0.62047	
VLC003_NODE_1732_0	VLC003-metaspades	NODE_1732_length_4820_cov_8.631270	236.0	4074.0	3838.0	Yes			1	Other	deepBGC	0.68298	
VLC003_NODE_177_0	VLC003-metaspades	NODE_177_length_22441_cov_12.103502	12469.0	15960.0	3491.0	Yes			1	Polyketide	deepBGC	0.6014	
VLC003_NODE_18_0	VLC003-metaspades	NODE_18_length_78282_cov_26.436806	691.0	9085.0	8394.0	Yes			1	Unknown	deepBGC	0.60567	
VLC003_NODE_1835_0	VLC003-metaspades	NODE_1835_length_4668_cov_35.796662	584.0	4665.0	4081.0	Yes			1	Polyketide	deepBGC	0.85062	
VLC003_NODE_1837_0	VLC003-metaspades	NODE_1837_length_4665_cov_7.493709	375.0	3595.0	3220.0	Yes			1	Unknown	deepBGC	0.63763	
VLC003_NODE_189_0	VLC003-metaspades	NODE_189_length_21564_cov_8.764424	3.0	21318.0	21315.0		Yes		1	Polyketide	GECCO	0.9988312342764784	
VLC003_NODE_1905_0	VLC003-metaspades	NODE_1905_length_4568_cov_17.180146	124.0	4469.0	4345.0	Yes			1	Unknown	deepBGC	0.70835	
VLC003_NODE_191_0	VLC003-metaspades	NODE_191_length_21428_cov_27.017686	16.0	21250.0	21234.0	Yes			1	RiPP	deepBGC	0.93215	
VLC003_NODE_1921_0	VLC003-metaspades	NODE_1921_length_4546_cov_38.192607	259.0	4295.0	4036.0	Yes			1	Unknown	deepBGC	0.70425	
VLC003_NODE_1933_0	VLC003-metaspades	NODE_1933_length_4535_cov_6.822991	357.0	4057.0	3700.0	Yes			1	Unknown	deepBGC	0.66681	
VLC003_NODE_1950_0	VLC003-metaspades	NODE_1950_length_4509_cov_35.318590	280.0	4276.0	3996.0	Yes			1	Unknown	deepBGC	0.70665	
VLC003_NODE_1971_0	VLC003-metaspades	NODE_1971_length_4475_cov_32.909955	905.0	4297.0	3392.0	Yes			1	Unknown	deepBGC	0.60161	
VLC003_NODE_20_0	VLC003-metaspades	NODE_20_length_75018_cov_174.843283	34179.0	55075.0	20898.0			Yes	1	Terpene	antiSMASH		
VLC003_NODE_207_0	VLC003-metaspades	NODE_207_length_19946_cov_13.035896	452.0	9804.0	9352.0	Yes			1	Unknown	deepBGC	0.71442	
VLC003_NODE_2145_0	VLC003-metaspades	NODE_2145_length_4246_cov_38.883560	578.0	4133.0	3555.0	Yes			1	Polyketide	deepBGC	0.62964	
VLC003_NODE_216_0	VLC003-metaspades	NODE_216_length_19104_cov_25.739461	60.0	9754.0	9694.0	Yes			1	Unknown	deepBGC	0.65243	
VLC003_NODE_2188_0	VLC003-metaspades	NODE_2188_length_4193_cov_15.850411	671.0	4156.0	3485.0	Yes			1	Polyketide	deepBGC	0.78803	
VLC003_NODE_2200_0	VLC003-metaspades	NODE_2200_length_4181_cov_8.194619	151.0	4077.0	3926.0	Yes			1	RiPP	deepBGC	0.80399	
VLC003_NODE_2215_0	VLC003-metaspades	NODE_2215_length_4167_cov_54.384971	269.0	3974.0	3705.0	Yes			1	Unknown	deepBGC	0.61011	
VLC003_NODE_2266_0	VLC003-metaspades	NODE_2266_length_4122_cov_5.877551	233.0	3262.0	3029.0	Yes			1	RiPP	deepBGC	0.65939	
VLC003_NODE_2290_0	VLC003-metaspades	NODE_2290_length_4098_cov_15.467227	138.0	3960.0	3822.0	Yes			1	RiPP	deepBGC	0.70894	
VLC003_NODE_24_0	VLC003-metaspades	NODE_24_length_66649_cov_21.587065	18061.0	65848.0	47787.0	Yes	Yes		2	NRP	deepBGC	0.94074	
VLC003_NODE_2408_0	VLC003-metaspades	NODE_2408_length_3984_cov_18.295750	39.0	3731.0	3692.0	Yes			1	Unknown	deepBGC	0.60553	
VLC003_NODE_241_0	VLC003-metaspades	NODE_241_length_18182_cov_16.616153	8442.0	17221.0	8779.0	Yes			1	Unknown	deepBGC	0.75618	
VLC003_NODE_247_0	VLC003-metaspades	NODE_247_length_18001_cov_13.204837	449.0	16740.0	16291.0	Yes			1	RiPP	deepBGC	0.73445	
VLC003_NODE_2661_0	VLC003-metaspades	NODE_2661_length_3769_cov_16.865374	11.0	3749.0	3738.0	Yes			1	Unknown	deepBGC	0.63233	
VLC003_NODE_2700_0	VLC003-metaspades	NODE_2700_length_3733_cov_5.219141	631.0	3647.0	3016.0	Yes			1	Unknown	deepBGC	0.73027	
VLC003_NODE_2718_0	VLC003-metaspades	NODE_2718_length_3717_cov_35.180502	375.0	3666.0	3291.0	Yes			1	Unknown	deepBGC	0.6224	
VLC003_NODE_2792_0	VLC003-metaspades	NODE_2792_length_3664_cov_5.975339	186.0	3641.0	3455.0	Yes			1	Unknown	deepBGC	0.74838	
VLC003_NODE_28_0	VLC003-metaspades	NODE_28_length_64881_cov_207.476074	13759.0	31454.0	17695.0	Yes			1	Unknown	deepBGC	0.837	
VLC003_NODE_2998_0	VLC003-metaspades	NODE_2998_length_3524_cov_16.122514	89.0	3436.0	3347.0	Yes			1	Unknown	deepBGC	0.62302	
VLC003_NODE_3148_0	VLC003-metaspades	NODE_3148_length_3433_cov_12.101243	81.0	3155.0	3074.0	Yes			1	Unknown	deepBGC	0.75238	
VLC003_NODE_330_0	VLC003-metaspades	NODE_330_length_14874_cov_17.906606	204.0	3386.0	3182.0	Yes			1	Unknown	deepBGC	0.70475	
VLC003_NODE_331_0	VLC003-metaspades	NODE_331_length_14796_cov_26.075707	2944.0	8324.0	5380.0	Yes			1	Unknown	deepBGC	0.65814	
VLC003_NODE_335_0	VLC003-metaspades	NODE_335_length_14677_cov_22.041376	7260.0	11315.0	4055.0	Yes			1	RiPP	deepBGC	0.6196	
VLC003_NODE_35_0	VLC003-metaspades	NODE_35_length_60071_cov_26.371368	15103.0	18270.0	3167.0	Yes			1	Unknown	deepBGC	0.62513	
VLC003_NODE_3710_0	VLC003-metaspades	NODE_3710_length_3119_cov_6.930483	31.0	3049.0	3018.0	Yes			1	Unknown	deepBGC	0.6575	
VLC003_NODE_386_0	VLC003-metaspades	NODE_386_length_13353_cov_190.183261	237.0	11774.0	11537.0	Yes			1	RiPP	deepBGC	0.91301	
VLC003_NODE_4_0	VLC003-metaspades	NODE_4_length_164547_cov_194.070563	1022.0	10515.0	9493.0	Yes			1	Polyketide	deepBGC	0.89984	
VLC003_NODE_414_0	VLC003-metaspades	NODE_414_length_12836_cov_25.830686	174.0	12635.0	12461.0	Yes			1	Unknown	deepBGC	0.82897	
VLC003_NODE_42_0	VLC003-metaspades	NODE_42_length_55268_cov_27.190644	992.0	50201.0	49209.0		Yes		1	NRP	GECCO	0.9751723223634456	
VLC003_NODE_472_0	VLC003-metaspades	NODE_472_length_11727_cov_18.580877	1345.0	10588.0	9243.0	Yes			1	RiPP	deepBGC	0.7665	
VLC003_NODE_473_0	VLC003-metaspades	NODE_473_length_11657_cov_14.018790	1173.0	10290.0	9117.0	Yes			1	RiPP	deepBGC	0.66118	
VLC003_NODE_474_0	VLC003-metaspades	NODE_474_length_11628_cov_41.741208	96.0	11317.0	11221.0	Yes			1	Unknown	deepBGC	0.70539	
VLC003_NODE_5_0	VLC003-metaspades	NODE_5_length_143159_cov_184.97209	2398.0	13207.0	10811.0			Yes	1	RiPP	antiSMASH		
VLC003_NODE_502_0	VLC003-metaspades	NODE_502_length_11143_cov_25.002165	4679.0	8829.0	4150.0	Yes			1	Polyketide	deepBGC	0.65217	
VLC003_NODE_513_0	VLC003-metaspades	NODE_513_length_10958_cov_9.133083	27.0	8741.0	8714.0	Yes			1	Unknown	deepBGC	0.65608	
VLC003_NODE_546_0	VLC003-metaspades	NODE_546_length_10524_cov_44.290572	6843.0	10275.0	3432.0	Yes			1	Unknown	deepBGC	0.60767	
VLC003_NODE_558_0	VLC003-metaspades	NODE_558_length_10399_cov_13.434068	1895.0	9456.0	7561.0	Yes			1	Unknown	deepBGC	0.74077	
VLC003_NODE_559_0	VLC003-metaspades	NODE_559_length_10389_cov_33.011515	469.0	10235.0	9766.0	Yes			1	Unknown	deepBGC	0.65301	
VLC003_NODE_623_0	VLC003-metaspades	NODE_623_length_9672_cov_15.135801	803.0	4140.0	3337.0	Yes			1	Polyketide	deepBGC	0.8169	
VLC003_NODE_684_0	VLC003-metaspades	NODE_684_length_9103_cov_14.551503	686.0	6917.0	6231.0	Yes			1	Unknown	deepBGC	0.67012	
VLC003_NODE_7_0	VLC003-metaspades	NODE_7_length_124991_cov_178.161827	193.0	8669.0	8476.0	Yes			1	RiPP	deepBGC	0.78153	
VLC003_NODE_701_0	VLC003-metaspades	NODE_701_length_8961_cov_18.463283	118.0	8760.0	8642.0	Yes			1	Unknown	deepBGC	0.83812	
VLC003_NODE_71_0	VLC003-metaspades	NODE_71_length_35426_cov_25.534873	24252.0	33522.0	9270.0	Yes			1	Unknown	deepBGC	0.90889	
VLC003_NODE_713_0	VLC003-metaspades	NODE_713_length_8880_cov_8.981870	1214.0	8343.0	7129.0	Yes			1	Polyketide	deepBGC	0.77267	
VLC003_NODE_728_0	VLC003-metaspades	NODE_728_length_8710_cov_40.295321	4046.0	8645.0	4599.0	Yes			1	Unknown	deepBGC	0.76845	
VLC003_NODE_735_0	VLC003-metaspades	NODE_735_length_8639_cov_38.253961	69.0	6089.0	6020.0	Yes			1	RiPP	deepBGC	0.73778	
VLC003_NODE_75_1	VLC003-metaspades	NODE_75_length_34489_cov_27.011355	438.0	33066.0	32628.0	Yes	Yes		2	RiPP	deepBGC	0.92485	
VLC003_NODE_776_0	VLC003-metaspades	NODE_776_length_8284_cov_80.633491	58.0	7162.0	7104.0	Yes			1	Unknown	deepBGC	0.7138	
VLC003_NODE_796_0	VLC003-metaspades	NODE_796_length_8161_cov_8.469529	3146.0	7176.0	4030.0	Yes			1	Unknown	deepBGC	0.69672	
VLC003_NODE_85_0	VLC003-metaspades	NODE_85_length_32866_cov_25.407882	13742.0	24989.0	11247.0	Yes			1	RiPP	deepBGC	0.61148	
VLC003_NODE_853_0	VLC003-metaspades	NODE_853_length_7867_cov_17.136073	906.0	7342.0	6436.0	Yes			1	Unknown	deepBGC	0.65233	
VLC003_NODE_854_0	VLC003-metaspades	NODE_854_length_7865_cov_16.076697	2293.0	5649.0	3356.0		Yes		1	Unknown	GECCO	0.8397140728561358	
VLC003_NODE_86_0	VLC003-metaspades	NODE_86_length_32787_cov_25.888274	28422.0	32267.0	3845.0	Yes			1	Unknown	deepBGC	0.6017	
VLC003_NODE_946_0	VLC003-metaspades	NODE_946_length_7165_cov_16.557665	567.0	7035.0	6468.0	Yes			1	Other	deepBGC	0.64031	
VLC003_NODE_967_0	VLC003-metaspades	NODE_967_length_7023_cov_25.470293	295.0	3925.0	3630.0	Yes			1	Unknown	deepBGC	0.9165	
VLC003_NODE_97_1	VLC003-metaspades	NODE_97_length_31097_cov_17.665518	10299.0	24231.0	13932.0	Yes	Yes		2	Polyketide, Unknown	GECCO	0.9824656542284498	
VLC003_NODE_983_0	VLC003-metaspades	NODE_983_length_6972_cov_13.991470	1624.0	5283.0	3659.0	Yes			1	RiPP	deepBGC	0.67887	
VLC003_NODE_996_0	VLC003-metaspades	NODE_996_length_6925_cov_7.284425	247.0	6492.0	6245.0	Yes			1	RiPP	deepBGC	0.83852	
VLC005_NODE_1_1	VLC005-metaspades	NODE_1_length_776605_cov_44.655824	528833.0	542093.0	13260.0	Yes			1	Unknown	deepBGC	0.84719	
VLC005_NODE_1_0	VLC005-metaspades	NODE_1_length_776605_cov_44.655824_A	435411.0	439487.0	4076.0	Yes			1	Unknown	deepBGC	0.6434	
VLC005_NODE_1_2	VLC005-metaspades	NODE_1_length_776605_cov_44.655824_B	310117.0	323015.0	12898.0	Yes			1	RiPP	deepBGC	0.72173	
VLC005_NODE_100_0	VLC005-metaspades	NODE_100_length_44186_cov_47.281888	634.0	16313.0	15679.0	Yes			1	Unknown	deepBGC	0.63876	
VLC005_NODE_1006_0	VLC005-metaspades	NODE_1006_length_13160_cov_12.514231	186.0	4604.0	4418.0	Yes			1	Polyketide	deepBGC	0.82731	
VLC005_NODE_1016_0	VLC005-metaspades	NODE_1016_length_13085_cov_33.624712	182.0	4283.0	4101.0	Yes			1	Unknown	deepBGC	0.72182	
VLC005_NODE_1025_0	VLC005-metaspades	NODE_1025_length_13056_cov_7.656565	1074.0	5085.0	4011.0	Yes			1	Unknown	deepBGC	0.63257	
VLC005_NODE_1028_0	VLC005-metaspades	NODE_1028_length_13033_cov_20.090384	198.0	9210.0	9012.0	Yes			1	Unknown	deepBGC	0.63022	
VLC005_NODE_1035_0	VLC005-metaspades	NODE_1035_length_13006_cov_19.279361	6260.0	9955.0	3695.0	Yes			1	Polyketide	deepBGC	0.66643	
VLC005_NODE_105_1	VLC005-metaspades	NODE_105_length_43443_cov_44.485641	29720.0	43351.0	13631.0	Yes			1	Unknown	deepBGC	0.68106	
VLC005_NODE_105_0	VLC005-metaspades	NODE_105_length_43443_cov_44.485641_A	119.0	12598.0	12479.0	Yes			1	RiPP	deepBGC	0.63129	
VLC005_NODE_1076_0	VLC005-metaspades	NODE_1076_length_12593_cov_9.019860	39.0	6262.0	6223.0	Yes			1	Unknown	deepBGC	0.6208	
VLC005_NODE_11_0	VLC005-metaspades	NODE_11_length_90332_cov_26.093645	21802.0	33626.0	11824.0	Yes			1	Polyketide	deepBGC	0.80055	
VLC005_NODE_1114_0	VLC005-metaspades	NODE_1114_length_12206_cov_59.909472	1979.0	6405.0	4426.0	Yes			1	Unknown	deepBGC	0.80306	
VLC005_NODE_1122_0	VLC005-metaspades	NODE_1122_length_12165_cov_10.937407	338.0	6616.0	6278.0	Yes			1	RiPP	deepBGC	0.6788	
VLC005_NODE_116_0	VLC005-metaspades	NODE_116_length_42407_cov_13.925364	2863.0	6565.0	3702.0	Yes			1	Unknown	deepBGC	0.60051	
VLC005_NODE_1190_0	VLC005-metaspades	NODE_1190_length_11661_cov_20.614596	377.0	8772.0	8395.0	Yes			1	Polyketide	deepBGC	0.84209	
VLC005_NODE_1191_0	VLC005-metaspades	NODE_1191_length_11644_cov_9.280007	5854.0	11414.0	5560.0	Yes			1	RiPP	deepBGC	0.60972	
VLC005_NODE_1194_0	VLC005-metaspades	NODE_1194_length_11633_cov_14.301779	101.0	11332.0	11231.0	Yes			1	Unknown	deepBGC	0.81515	
VLC005_NODE_1214_0	VLC005-metaspades	NODE_1214_length_11505_cov_54.515633	249.0	8714.0	8465.0	Yes			1	Unknown	deepBGC	0.60217	
VLC005_NODE_1224_0	VLC005-metaspades	NODE_1224_length_11440_cov_15.659816	3221.0	6906.0	3685.0	Yes			1	Unknown	deepBGC	0.60265	
VLC005_NODE_1226_0	VLC005-metaspades	NODE_1226_length_11421_cov_8.333451	4260.0	11336.0	7076.0	Yes			1	Unknown	deepBGC	0.85747	
VLC005_NODE_1242_0	VLC005-metaspades	NODE_1242_length_11330_cov_12.399379	9.0	11186.0	11177.0	Yes			1	Polyketide	deepBGC	0.75763	
VLC005_NODE_1258_0	VLC005-metaspades	NODE_1258_length_11239_cov_19.878487	160.0	11051.0	10891.0	Yes			1	Unknown	deepBGC	0.76416	
VLC005_NODE_1259_0	VLC005-metaspades	NODE_1259_length_11221_cov_18.948504	257.0	10986.0	10729.0	Yes			1	Polyketide	deepBGC	0.6235	
VLC005_NODE_1262_0	VLC005-metaspades	NODE_1262_length_11175_cov_25.460881	271.0	10327.0	10056.0	Yes			1	Unknown	deepBGC	0.79046	
VLC005_NODE_1267_0	VLC005-metaspades	NODE_1267_length_11154_cov_29.795477	5696.0	10986.0	5290.0	Yes			1	RiPP	deepBGC	0.78798	
VLC005_NODE_1286_0	VLC005-metaspades	NODE_1286_length_11085_cov_31.264733	66.0	10579.0	10513.0	Yes			1	Polyketide	deepBGC	0.87187	
VLC005_NODE_13_0	VLC005-metaspades	NODE_13_length_84240_cov_46.200344	66669.0	83278.0	16609.0	Yes			1	RiPP	deepBGC	0.65184	
VLC005_NODE_130_0	VLC005-metaspades	NODE_130_length_40504_cov_99.619002	17244.0	28053.0	10811.0			Yes	1	RiPP	antiSMASH		
VLC005_NODE_1308_0	VLC005-metaspades	NODE_1308_length_10961_cov_46.431506	848.0	10863.0	10015.0	Yes			1	Unknown	deepBGC	0.73064	
VLC005_NODE_131_0	VLC005-metaspades	NODE_131_length_40384_cov_47.241464	4014.0	21525.0	17511.0	Yes			1	RiPP	deepBGC	0.70591	
VLC005_NODE_1328_0	VLC005-metaspades	NODE_1328_length_10794_cov_14.928671	720.0	10324.0	9604.0	Yes			1	RiPP	deepBGC	0.7793	
VLC005_NODE_1358_0	VLC005-metaspades	NODE_1358_length_10617_cov_41.050464	352.0	10423.0	10071.0	Yes			1	Unknown	deepBGC	0.71197	
VLC005_NODE_1380_0	VLC005-metaspades	NODE_1380_length_10444_cov_19.770527	15.0	10021.0	10006.0	Yes			1	Unknown	deepBGC	0.86025	
VLC005_NODE_142_0	VLC005-metaspades	NODE_142_length_38203_cov_14.664491	244.0	38062.0	37818.0	Yes			1	Unknown	deepBGC	0.68481	
VLC005_NODE_1455_0	VLC005-metaspades	NODE_1455_length_9975_cov_17.808871	750.0	9945.0	9195.0	Yes			1	Polyketide	deepBGC	0.6031	
VLC005_NODE_1483_0	VLC005-metaspades	NODE_1483_length_9824_cov_13.332276	1271.0	9496.0	8225.0	Yes			1	Unknown	deepBGC	0.87804	
VLC005_NODE_151_0	VLC005-metaspades	NODE_151_length_37324_cov_43.799673	27709.0	37051.0	9342.0	Yes			1	Unknown	deepBGC	0.74775	
VLC005_NODE_1538_0	VLC005-metaspades	NODE_1538_length_9585_cov_8.012802	1972.0	9289.0	7317.0	Yes			1	Unknown	deepBGC	0.80935	
VLC005_NODE_1540_0	VLC005-metaspades	NODE_1540_length_9577_cov_29.721487	109.0	9452.0	9343.0	Yes			1	Unknown	deepBGC	0.63566	
VLC005_NODE_1572_0	VLC005-metaspades	NODE_1572_length_9428_cov_6.850101	352.0	7509.0	7157.0	Yes			1	RiPP	deepBGC	0.60989	
VLC005_NODE_1574_0	VLC005-metaspades	NODE_1574_length_9426_cov_9.101270	1350.0	9259.0	7909.0	Yes			1	RiPP	deepBGC	0.74137	
VLC005_NODE_1586_0	VLC005-metaspades	NODE_1586_length_9342_cov_8.542802	189.0	6260.0	6071.0	Yes			1	Unknown	deepBGC	0.7557	
VLC005_NODE_161_0	VLC005-metaspades	NODE_161_length_36122_cov_10.738958	310.0	14783.0	14473.0	Yes			1	Unknown	deepBGC	0.62537	
VLC005_NODE_1651_0	VLC005-metaspades	NODE_1651_length_9069_cov_18.131684	550.0	8038.0	7488.0	Yes			1	Unknown	deepBGC	0.69933	
VLC005_NODE_1668_0	VLC005-metaspades	NODE_1668_length_9013_cov_20.939272	1984.0	7997.0	6013.0	Yes			1	Unknown	deepBGC	0.61937	
VLC005_NODE_173_0	VLC005-metaspades	NODE_173_length_34678_cov_11.640701	5100.0	8281.0	3181.0		Yes		1	Unknown	GECCO	0.8311489223742127	
VLC005_NODE_1737_0	VLC005-metaspades	NODE_1737_length_8807_cov_25.649680	993.0	4202.0	3209.0	Yes			1	RiPP	deepBGC	0.65158	
VLC005_NODE_176_0	VLC005-metaspades	NODE_176_length_34175_cov_85.994373	8106.0	18826.0	10720.0	Yes			1	Polyketide	deepBGC	0.88153	
VLC005_NODE_1769_0	VLC005-metaspades	NODE_1769_length_8686_cov_9.862009	726.0	4931.0	4205.0	Yes			1	RiPP	deepBGC	0.6081	
VLC005_NODE_18_0	VLC005-metaspades	NODE_18_length_77947_cov_45.437773	65260.0	73761.0	8501.0	Yes			1	Unknown	deepBGC	0.73502	
VLC005_NODE_1801_0	VLC005-metaspades	NODE_1801_length_8563_cov_14.074165	241.0	4217.0	3976.0	Yes			1	Unknown	deepBGC	0.74161	
VLC005_NODE_1805_0	VLC005-metaspades	NODE_1805_length_8553_cov_6.165686	77.0	8296.0	8219.0	Yes			1	Unknown	deepBGC	0.72895	
VLC005_NODE_1806_0	VLC005-metaspades	NODE_1806_length_8551_cov_37.376530	145.0	7325.0	7180.0	Yes			1	Unknown	deepBGC	0.6079	
VLC005_NODE_1814_0	VLC005-metaspades	NODE_1814_length_8532_cov_31.463489	229.0	7985.0	7756.0	Yes			1	RiPP	deepBGC	0.8032	
VLC005_NODE_1818_0	VLC005-metaspades	NODE_1818_length_8509_cov_27.523894	27.0	8484.0	8457.0	Yes			1	Unknown	deepBGC	0.7927	
VLC005_NODE_1819_0	VLC005-metaspades	NODE_1819_length_8507_cov_18.564482	1940.0	6591.0	4651.0	Yes			1	Unknown	deepBGC	0.60885	
VLC005_NODE_1833_0	VLC005-metaspades	NODE_1833_length_8462_cov_11.741763	1789.0	6394.0	4605.0	Yes			1	Unknown	deepBGC	0.7395	
VLC005_NODE_1841_0	VLC005-metaspades	NODE_1841_length_8430_cov_18.793433	670.0	7207.0	6537.0	Yes			1	RiPP	deepBGC	0.7814	
VLC005_NODE_1855_0	VLC005-metaspades	NODE_1855_length_8373_cov_32.454677	87.0	7145.0	7058.0	Yes			1	Unknown	deepBGC	0.65109	
VLC005_NODE_1868_0	VLC005-metaspades	NODE_1868_length_8327_cov_32.304521	697.0	4899.0	4202.0	Yes			1	Unknown	deepBGC	0.60359	
VLC005_NODE_1878_0	VLC005-metaspades	NODE_1878_length_8299_cov_15.595463	79.0	8154.0	8075.0	Yes			1	Other	deepBGC	0.77515	
VLC005_NODE_1884_0	VLC005-metaspades	NODE_1884_length_8278_cov_7.079047	600.0	6940.0	6340.0	Yes			1	Unknown	deepBGC	0.61399	
VLC005_NODE_1898_0	VLC005-metaspades	NODE_1898_length_8219_cov_14.149192	304.0	4696.0	4392.0	Yes			1	Polyketide	deepBGC	0.74914	
VLC005_NODE_1920_0	VLC005-metaspades	NODE_1920_length_8119_cov_12.469370	808.0	7686.0	6878.0	Yes			1	Polyketide	deepBGC	0.78943	
VLC005_NODE_1931_0	VLC005-metaspades	NODE_1931_length_8078_cov_11.850804	1246.0	8002.0	6756.0	Yes			1	Unknown	deepBGC	0.88839	
VLC005_NODE_1941_0	VLC005-metaspades	NODE_1941_length_8052_cov_45.197199	68.0	7773.0	7705.0	Yes			1	Unknown	deepBGC	0.82385	
VLC005_NODE_1945_0	VLC005-metaspades	NODE_1945_length_8048_cov_11.112473	1575.0	6655.0	5080.0	Yes			1	Unknown	deepBGC	0.61028	
VLC005_NODE_1946_0	VLC005-metaspades	NODE_1946_length_8047_cov_31.890516	231.0	4885.0	4654.0	Yes			1	NRP	deepBGC	0.65209	
VLC005_NODE_1949_0	VLC005-metaspades	NODE_1949_length_8043_cov_8.089634	2614.0	7763.0	5149.0	Yes			1	Unknown	deepBGC	0.60214	
VLC005_NODE_1955_0	VLC005-metaspades	NODE_1955_length_8020_cov_6.253861	559.0	7854.0	7295.0		Yes		1	RiPP	GECCO	0.9283659889123528	
